image,query,label,startX,startY,endX,endY
aebebae8-67a0-11e5-a3d2-40f2e96c8ad8.jpg,india dirty streets,1,265,530,1045,858
b06a0168-67a0-11e5-a3d2-40f2e96c8ad8.jpg,india dirty streets,1,70,658,1849,1297
2cabf508-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
31c4b05c-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
35b6590e-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,1,76,114,420,259
379473b4-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
3b6c5ef2-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
3e6060ea-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,1,7,9,417,266
455f10d0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
4686679c-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
49f286e0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
4a7a7be0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
4af861cc-679f-11e5-893c-40f2e96c8ad8.png,kitchen waste,,,,,
4caca050-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
4ffe0f82-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
"50c1ed26-679f-11e5-893c-40f2e96c8ad8.jpg%3Fis%3D1600,1600,0xffffff",kitchen waste,,,,,
53204374-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
53ee47d8-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,1,315,192,1024,768
56fc5492-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
590ad862-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
59957c38-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
5a509536-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
5b4eed16-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
84839baa-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
858338a8-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
86841b8c-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
88d7d748-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
8c1bcf22-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
92cf32a0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
941da588-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
949cd556-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
973578b8-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,1,91,33,336,183
9854ddc4-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
9bf2adf8-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
9ff4e434-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
a304237e-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
a3b3c3e2-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
a44c2600-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
a5bcedd0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
abadfb26-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
ad753bfe-679f-11e5-893c-40f2e96c8ad8.JPEG,kitchen waste,0,,,,
afdf488a-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
b1ac9f64-679f-11e5-893c-40f2e96c8ad8.JPG,kitchen waste,,,,,
b30d4d04-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
b3c59c9c-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
b5f14dea-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,,,,,
b6f0d6c0-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
ba16ed1c-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
bc2e70b6-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
bd5fa536-679f-11e5-893c-40f2e96c8ad8.jpg,kitchen waste,0,,,,
45899da8-679c-11e5-aa4a-40f2e96c8ad8.png,litter,1,11,45,577,393
55545fa2-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
5a0b5618-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
60108448-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,88,362,1258,960
60763e3c-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,18,217,878,650
61e402cc-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
65516d32-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
6a336f44-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,590,379,1215,725
6a97ec44-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,515,157,2213,1712
76c5d102-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,675,1037,1200,1600
7d476aea-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,0,,,,
80a8d4b2-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
82b604f0-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
84324a46-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,82,380,1196,912
879071a4-679c-11e5-aa4a-40f2e96c8ad8.JPG,litter,,,,,
8b3db604-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,0,,,,
8d3dcd36-679c-11e5-aa4a-40f2e96c8ad8.JPG,litter,1,73,567,3830,2587
91406178-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,56,239,342,390
93117578-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,161,66,462,364
9577d942-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,21,101,286,284
9887ade2-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
a2a5fa22-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
a39b185e-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,98,89,353,500
a522fa7a-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,84,154,181,313
a5daafd0-679c-11e5-aa4a-40f2e96c8ad8.png,litter,,,,,
a86ea5bc-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
a989026c-679c-11e5-aa4a-40f2e96c8ad8.gif,litter,1,77,198,292,336
aacf458c-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
adf74f20-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
b366a456-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,40,47,625,460
bb53cebe-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,9,32,441,218
bf37d566-679c-11e5-aa4a-40f2e96c8ad8.gif,litter,1,16,136,488,351
bf694e3e-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
c53b02ee-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,68,4,398,276
c5d5f542-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,42,163,649,525
d02921cc-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,94,111,368,220
d198277e-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
d4318cd2-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,1550,125,2871,896
e341e51e-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
e442bfce-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,59,104,454,252
e4eaa158-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
e911df08-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
ec63509c-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
edd8dd2a-679c-11e5-aa4a-40f2e96c8ad8.JPG,litter,1,5,5,631,475
ef9c9fe8-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,3,5,398,320
f0494004-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,,,,,
f4eaa9ea-679c-11e5-aa4a-40f2e96c8ad8.jpg,litter,1,57,79,765,513
0a64e838-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
0d1d1442-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
0dfb0572-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,5,7,459,316
0f33da68-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
1f7fb1bc-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
1fd26222-679a-11e5-80ca-40f2e96c8ad8.gif,market waste,,,,,
20809fa4-679a-11e5-80ca-40f2e96c8ad8.jpeg,market waste,0,,,,
2402eb3c-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
279f70b2-679a-11e5-80ca-40f2e96c8ad8.png,market waste,0,,,,
29794a2a-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
2f4b61f4-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
3baa3a4c-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
3d9fe234-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
3e223cc0-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
3ecc1330-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,6,6,461,277
3ff976da-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
40d435b8-679a-11e5-80ca-40f2e96c8ad8.JPG,market waste,0,,,,
43c51080-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
501cf230-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
55844cdc-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
585222b8-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
5dcf9edc-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
5fb11a6e-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
636e5194-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
64d7c93e-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
6e05ad00-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
6fab35b2-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
718442de-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
764f77f2-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,6,480,611,792
7757db94-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,30,140,238,214
78baa778-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,79,45,481,272
7aa9dbda-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,91,81,285,212
7ad0c6fa-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
7f2b4626-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
82e6c024-679a-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
d8fa3d0c-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,0,108,450,335
da3c3ad0-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,70,74,585,396
dc82a4b4-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
df8a33c0-6799-11e5-80ca-40f2e96c8ad8.php,market waste,,,,,
e08aa49e-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,694,816,1913,1931
e584c5a6-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
e67b0718-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,0,,,,
e9220fd4-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,,,,,
eac25830-6799-11e5-80ca-40f2e96c8ad8.jpg,market waste,1,94,367,2449,1034
052f032a-679b-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
09374a40-679b-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
0c26d1a8-679b-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
12311590-679b-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
86645da6-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
87fb8ebe-679a-11e5-9696-40f2e96c8ad8.gif,medical waste,1,171,39,1465,1019
8b8313ea-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
8bce1fca-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,40,20,315,297
8f6fb3e6-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,67,80,1971,1462
91602af0-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,32,71,854,581
94e6358e-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
980b5fd2-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,199,65,512,234
996e056e-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,0,,,,
9b312eee-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,388,417,1276,976
9d4793b2-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
9e1824be-679a-11e5-9696-40f2e96c8ad8.jpeg,medical waste,1,24,69,299,159
9ec520e2-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,0,,,,
a1f2f636-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
a48bf154-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
a7f6caa8-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,72,120,588,346
ab9b165a-679a-11e5-9696-40f2e96c8ad8.gif,medical waste,,,,,
b24563b6-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,256,211,524,421
b2b2799c-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
b3f27582-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
b68d4646-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
b76bd582-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
bb838188-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,113,100,562,454
c00e0dcc-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
c398e00c-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
c6b67f74-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,1,94,2,221,166
c9fc127a-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
cfed9f50-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
d0dcd476-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
d2728178-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,0,,,,
d3795f60-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
d6ed9652-679a-11e5-9696-40f2e96c8ad8.png,medical waste,,,,,
d90a077c-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
e05847b4-679a-11e5-9696-40f2e96c8ad8.png,medical waste,0,,,,
e1782006-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
e2d9a7ee-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,0,,,,
e5927d6c-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
e80570cc-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
e9414010-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,0,,,,
ec9608d6-679a-11e5-9696-40f2e96c8ad8.png,medical waste,0,,,,
f24da630-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
f649a522-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
f91b9ba2-679a-11e5-9696-40f2e96c8ad8.jpg,medical waste,,,,,
0d1e4d2c-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,19,21,196,140
0e3db8e6-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
0edf3d1a-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
10bab5d8-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,56,387,1433,1022
1126d22c-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
14e62944-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,159,439,428,595
15320f44-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
18438c62-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
1a669624-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
1abf643e-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
1b370368-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
1c449928-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
1cbeb5fa-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,195,181,729,519
2147c652-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,99,104,265,194
21a5e8a4-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2225198a-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
2368445c-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,101,90,576,447
25d10ec2-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
297e09e4-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2b6f3e9e-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2bed3862-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
2c412f12-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2c703fc8-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2e7d7b6e-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
2ec889ce-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,0,3,640,435
2f0d3dda-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
2f7ea61e-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,666,267,1220,967
2ff27346-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,107,320,960,720
307660b6-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,533,141,1337,1029
30f0acb8-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
3463035a-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
34d97bfc-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,1,432,93,997,1001
35604f88-679e-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
d5438138-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,48,110,488,285
d7ae0920-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,23,184,458,434
d8783704-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,395,305,458,361
dbfdc8b2-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,19,205,618,416
e43011ac-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
e4d9aab4-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
e5e5fe94-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,436,76,1271,960
e73c30b0-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
ec9e75b8-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
ed080708-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,23,130,486,387
ee6d65b6-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,,,,,
f071a9c6-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,1,128,148,419,298
f0c97200-679d-11e5-8121-40f2e96c8ad8.jpg,park litter,0,,,,
00fca90e-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
02517852-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
05fbc714-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
06eadc00-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
0ed7b618-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
115f934c-67a2-11e5-b0b2-40f2e96c8ad8.JPG,railway garbag,0,,,,
11d9b078-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
1493c984-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
17d5d542-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
18316f92-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,3,101,280,156
1c0ebbd8-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
1e250fe4-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
2097f750-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
21de5172-67a2-11e5-b0b2-40f2e96c8ad8.JPG,railway garbag,0,,,,
2260652c-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
2371e616-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
25a66358-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
262bf9e6-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
26b182dc-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
28449f94-67a2-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
28c28936-67a2-11e5-b0b2-40f2e96c8ad8.JPG,railway garbag,0,,,,
dacda04e-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
dd1a540a-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
de26ab50-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
dea356a0-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
e1bb0f36-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
e3f7499a-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,227,121,282,419
e489d4e0-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
e77bd98c-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
e819a0d6-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,76,220,384,289
e9a2863e-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
ea150074-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
eb07fc34-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
eb929eb6-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
ed311b3a-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
eddf56dc-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,69,299,1185,885
f17a4c02-67a1-11e5-b0b2-40f2e96c8ad8.JPG,railway garbag,0,,,,
f1e2dcea-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
f2a573ae-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
f2d5cf54-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,23,70,631,342
f317b0c2-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,,,,,
f545f502-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
fcd92d2a-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,8,100,300,172
fd67a08c-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,1,87,132,594,454
fd9a84f2-67a1-11e5-b0b2-40f2e96c8ad8.JPG,railway garbag,0,,,,
ff59fea8-67a1-11e5-b0b2-40f2e96c8ad8.jpg,railway garbag,0,,,,
018b761a-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
07ff75e6-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,26,177,481,399
1da0cdd2-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,56,124,346,223
2655dada-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,24,75,315,205
2696bdfc-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
27cf0b48-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
29206136-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,0,,,,
297c00ea-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,154,334,360,480
29994b5a-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,0,,,,
2a5be2be-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
2b144732-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
2bf9a41c-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
366426ac-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,38,97,240,178
38d02dd2-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,82,148,316,217
38eff9a0-6799-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,0,,,,
3b2d7ad6-6798-11e5-8dd0-40f2e96c8ad8.JPG,roadside garbage,,,,,
3b500736-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,314,295,3431,2623
b5175740-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,1438,418,2305,1938
ba076ca4-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,20,284,1080,715
c0a5fb02-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,140,96,470,237
c1f1e214-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,226,193,611,476
c6139ab8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,195,340,679,755
c8b35114-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
c97d0eb4-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
caa468aa-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
cb079cc2-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
cb7f2eb8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,145,71,482,248
cc866fce-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
d0b01500-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
d35e99e8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
d44ef780-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
d6a362c8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,199,149,625,414
d785fb6a-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
d910d13a-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
